gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000090461,856.6257509,0.105097946,0.083961454,1.251740422,0.210664466,0.377438303
ENSMUSG00000055170,0.187840248,-0.820040383,3.177390708,-0.258086102,0.796340457,NA
ENSMUSG00000112230,0.048659996,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000028630,593.7882835,-0.154635646,0.078534364,-1.969018891,0.048950922,0.126438358
ENSMUSG00000112778,0.049981124,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000112161,1.353083144,0.159080088,0.892771474,0.178186795,0.85857628,0.921017491
ENSMUSG00000020114,6095.16796,-0.045454601,0.047075831,-0.96556132,0.334263738,0.518438375
ENSMUSG00000100558,0.219980094,0.428216167,2.279261978,0.187874922,0.850974702,NA
ENSMUSG00000034813,320.2763697,0.044340741,0.091408445,0.485083642,0.627617015,0.772193018
ENSMUSG00000085418,0.048659996,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000020228,272.246027,0.280214326,0.079677758,3.516844999,0.000436709,0.002422108
ENSMUSG00000020227,43.209944,0.342281024,0.184834094,1.851828394,0.064050469,0.155872439
ENSMUSG00000020225,1022.476872,-0.059386546,0.055650509,-1.067133927,0.285911363,0.466464703
ENSMUSG00000020224,333.6359092,-0.220032559,0.066394639,-3.314010927,0.000919679,0.004595513
ENSMUSG00000056758,3.836262288,-0.503671863,0.561191275,-0.897504801,0.369449613,0.554270429
ENSMUSG00000090191,0.306947478,0.826667056,1.744683007,0.473820776,0.635627718,NA
ENSMUSG00000051236,374.081444,-0.083742276,0.078335465,-1.069021231,0.285060103,0.465559225
ENSMUSG00000087480,7.477520061,-0.058748319,0.346349833,-0.16962133,0.865307947,0.924825702
ENSMUSG00000048661,2461.858779,0.027207138,0.049864619,0.545620086,0.585327115,0.741646408
ENSMUSG00000082936,1.57745313,-0.43855609,0.800337481,-0.547963953,0.583716654,0.740053301
ENSMUSG00000128086,11.75810691,0.053183747,0.30445977,0.174682345,0.861329241,0.922646035
ENSMUSG00000020218,86.24589575,-0.748202594,0.163522098,-4.57554423,4.75E-06,4.72E-05
ENSMUSG00000112846,0.040070321,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000052302,2187.618744,-0.057392429,0.068019492,-0.84376444,0.39880105,0.582417121
ENSMUSG00000034707,4117.635357,0.180893501,0.043139814,4.193191507,2.75E-05,0.000222634
ENSMUSG00000025795,839.3650692,-0.024453394,0.057264956,-0.427021972,0.669363324,0.802511011
ENSMUSG00000111926,2.731028609,0.464630935,0.600642771,0.773556193,0.439193286,0.620706435
ENSMUSG00000020115,2295.645076,0.160945725,0.058275408,2.761812095,0.005748155,0.021919998
ENSMUSG00000034667,3367.567972,-0.098682719,0.040125221,-2.459368873,0.013918153,0.045977209
ENSMUSG00000047642,40.55638584,0.229146602,0.226163096,1.013191834,0.31096854,0.493840183
ENSMUSG00000053684,327.0273771,0.030262861,0.078521936,0.385406459,0.699936298,0.823182784
ENSMUSG00000020121,2303.878242,-0.018400847,0.08142217,-0.225993078,0.821206804,0.898917488
ENSMUSG00000034620,1003.079429,0.129329683,0.04611199,2.804686659,0.005036552,0.019629394
ENSMUSG00000098138,0.233752185,0.797339708,2.234382513,0.356850138,0.721203999,NA
ENSMUSG00000112774,0.148280791,0,3.777781541,0,1,NA
ENSMUSG00000020123,6.439090159,-0.076357427,0.471986201,-0.16177894,0.871479938,0.927948578
ENSMUSG00000112095,13.97416342,0.879993355,0.280032945,3.14246366,0.001675325,0.00767082
ENSMUSG00000136147,12.50113697,0.578369928,0.268514523,2.153961436,0.031243196,0.08824865
ENSMUSG00000034613,3115.762141,-0.154703862,0.055329329,-2.796055254,0.005173056,0.020082442
ENSMUSG00000112220,1.362024299,-1.042691744,0.967482268,-1.077737317,0.281151,0.461444289
ENSMUSG00000065406,7.639349727,0.840625712,0.372854121,2.254569992,0.024160333,0.071823145
ENSMUSG00000034602,4751.967572,0.023955906,0.06372624,0.375919027,0.706977094,0.82760452
ENSMUSG00000020124,5048.046349,-0.173203215,0.060949747,-2.841738039,0.004486834,0.017796982
ENSMUSG00000112294,5.970894504,0.728662171,0.455857463,1.598442999,0.109944421,0.235278897
ENSMUSG00000044071,234.684325,0.351224907,0.342954431,1.024115378,0.305780782,0.487869911
ENSMUSG00000121661,0.086513219,0.004345465,3.777781541,0.001150269,0.999082218,NA
ENSMUSG00000142295,0.345062395,-1.140466868,1.704389307,-0.669135193,0.503409242,NA
ENSMUSG00000020102,1319.345859,-0.574936169,0.081271299,-7.074282991,1.50E-12,6.17E-11
ENSMUSG00000135459,0.554252699,-0.713444748,1.473266881,-0.484260358,0.628201106,NA
ENSMUSG00000135381,0.040070321,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000020105,208.5399397,0.080496826,0.096642957,0.832930089,0.404884159,0.588568838
ENSMUSG00000136177,2.03407711,1.304251915,0.733768129,1.77747147,0.075490701,0.176657928
ENSMUSG00000098756,0.094363889,0,3.777781541,0,1,NA
ENSMUSG00000112832,7.380002802,0.273211403,0.377124228,0.72445996,0.4687834,0.644821425
ENSMUSG00000025436,208.5315323,0.002398884,0.071281518,0.033653657,0.973153334,0.986939948
ENSMUSG00000112423,0.051913892,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000112035,226.3596196,-0.231165592,0.176811554,-1.307412257,0.191072737,0.352511507
ENSMUSG00000078429,6349.490262,0.080091375,0.045640714,1.754822991,0.07928959,0.183560621
ENSMUSG00000065430,0.763478087,1.121472697,1.164186398,0.963310256,0.335391848,NA
ENSMUSG00000025432,55.54807053,-1.359031953,0.172773035,-7.865995728,3.66E-15,2.33E-13
ENSMUSG00000040521,478.5125679,-0.044500816,0.057278448,-0.776920764,0.43720552,0.618843904
ENSMUSG00000080115,1.153340777,0.527345308,0.917575807,0.574715794,0.565483524,0.725554659
ENSMUSG00000006732,162.2096121,0.073007837,0.136321561,0.535556051,0.59226541,0.746143946
ENSMUSG00000006724,5.053162762,-0.408520255,0.417505176,-0.978479497,0.327837227,0.511773412
ENSMUSG00000040502,563.3189096,0.050194108,0.06784215,0.739866113,0.459381238,0.637407463
ENSMUSG00000006728,1299.329114,-0.16515671,0.052231019,-3.16204268,0.001566666,0.007248255
ENSMUSG00000006736,1865.934608,-0.430171163,0.068884853,-6.244786,4.24E-10,1.06E-08
ENSMUSG00000112639,31.18826153,0.92117234,0.183306325,5.025316735,5.03E-07,6.37E-06
ENSMUSG00000025422,8622.197441,0.392226245,0.066140962,5.930156378,3.03E-09,6.43E-08
ENSMUSG00000040462,5234.82586,0.215244126,0.060336253,3.567409569,0.000360528,0.002060282
ENSMUSG00000006731,2101.759966,0.147370261,0.051181434,2.879369513,0.003984712,0.016118162
ENSMUSG00000040441,31.19032293,-0.590935027,0.258806852,-2.283305179,0.022412398,0.067542279
ENSMUSG00000019467,2941.197229,0.407820421,0.087495976,4.661019173,3.15E-06,3.26E-05
ENSMUSG00000040415,5376.908038,-0.003871008,0.074487004,-0.051968908,0.958553468,0.978885877
ENSMUSG00000120324,89.76305696,0.53280297,0.11862856,4.491354952,7.08E-06,6.71E-05
ENSMUSG00000025417,3166.077882,0.067904729,0.039942701,1.700053499,0.089120863,0.200850887
ENSMUSG00000074657,35546.74133,-0.11488848,0.057644193,-1.993062521,0.046254601,0.120908223
ENSMUSG00000133502,7.737195122,0.836930072,0.378302214,2.212331945,0.026943737,0.078476087
ENSMUSG00000025410,7610.017512,0.147251556,0.038773621,3.797725194,0.00014603,0.000948283
ENSMUSG00000025409,2279.005668,0.108156653,0.094524077,1.144223318,0.252531035,0.429613866
ENSMUSG00000025408,589.543719,-0.315329722,0.0793112,-3.975853629,7.01E-05,0.000505347
ENSMUSG00000040354,2398.398418,-0.203419563,0.049430734,-4.115244632,3.87E-05,0.000299361
ENSMUSG00000040345,17.4358978,0.713728492,0.242461065,2.943682901,0.003243321,0.013564424
ENSMUSG00000025407,514.7611433,-0.008930686,0.082198,-0.108648456,0.913481326,0.951982675
ENSMUSG00000047492,0.367056964,-0.807562776,1.886893328,-0.42798539,0.668661758,NA
ENSMUSG00000025405,0.049981124,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000025404,6916.761068,-0.231938718,0.046973252,-4.937676372,7.91E-07,9.53E-06
ENSMUSG00000040287,135.7838662,-1.001450904,0.109426232,-9.15183578,5.60E-20,7.16E-18
ENSMUSG00000040280,68.60917905,0.458901221,0.150683444,3.04546544,0.002323205,0.010175458
ENSMUSG00000025403,1260.830088,-0.233988242,0.056360728,-4.151618545,3.30E-05,0.000261027
ENSMUSG00000040258,637.7690348,-0.037921194,0.086310994,-0.439355315,0.6604041,0.79624134
ENSMUSG00000040249,19442.19514,-0.034638351,0.086292195,-0.401407698,0.688119983,0.815361182
ENSMUSG00000135016,0.121399283,0.416530736,3.581031284,0.116315861,0.907402216,NA
ENSMUSG00000002147,374.1932587,0.335820596,0.079223341,4.238909813,2.25E-05,0.000186471
ENSMUSG00000025402,2017.101001,0.172996382,0.101845646,1.69861344,0.089392042,0.201296264
ENSMUSG00000040195,29.65076512,0.200199696,0.191876412,1.04337836,0.296773092,0.478317805
ENSMUSG00000040195,519.6550215,0.165733071,0.076686781,2.161168717,0.030682309,0.086972615
ENSMUSG00000025401,43.39841933,-1.018614228,0.161330163,-6.313848623,2.72E-10,7.18E-09
ENSMUSG00000025400,7.51508847,1.034625156,0.490271214,2.110311857,0.034831503,0.096213174
ENSMUSG00000044617,497.2886917,0.027089168,0.062769995,0.431562369,0.666059513,0.800063413
ENSMUSG00000058396,134.9445404,0.489938694,0.165751122,2.955869541,0.003117889,0.013106318
ENSMUSG00000089789,7.600940928,0.678517628,0.369350389,1.837056758,0.066201517,0.159838258
ENSMUSG00000056148,23.48805176,1.281789613,0.205395098,6.240604691,4.36E-10,1.08E-08
ENSMUSG00000069456,3.152329823,0.105952397,0.556254002,0.190474849,0.84893705,0.915778053
ENSMUSG00000054052,0.299021326,0.004354693,1.751273523,0.002486587,0.998015993,NA
ENSMUSG00000074639,0.31028136,0.823494344,1.740945263,0.473015643,0.636202019,NA
ENSMUSG00000040134,0.049981124,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000040127,0.199018532,-0.407852314,3.748699665,-0.108798343,0.913362438,NA
ENSMUSG00000128753,0.091636065,0,3.777781541,0,1,NA
ENSMUSG00000025396,0.082443663,0.416529805,3.777781541,0.11025778,0.91220494,NA
ENSMUSG00000025395,521.2288999,-0.000729718,0.061596604,-0.011846722,0.990547904,0.995435722
ENSMUSG00000061315,6438.51723,0.094698221,0.048492881,1.952827285,0.050840064,0.130301848
ENSMUSG00000071072,3831.064024,-0.242883757,0.052442897,-4.631394763,3.63E-06,3.71E-05
ENSMUSG00000025393,50927.95957,-0.008910893,0.05170325,-0.172346868,0.86316484,0.923590476
ENSMUSG00000104755,11.99672625,-0.469348645,0.313017137,-1.49943434,0.133760991,0.27198106
ENSMUSG00000040054,4483.88332,0.109154366,0.084391538,1.293427855,0.195863121,0.358939774
ENSMUSG00000040043,1005.921842,-0.046874539,0.06119578,-0.765976655,0.443690193,0.624661868
ENSMUSG00000112553,0.040094581,0.416533056,3.777781541,0.11025864,0.912204257,NA
ENSMUSG00000044005,1091.252806,-0.03594939,0.054279943,-0.662296027,0.507781523,0.678350943
ENSMUSG00000051346,305.3189435,0.024132792,0.073236208,0.329519961,0.741762709,0.849200209
ENSMUSG00000025389,0.085191178,0.828724982,3.777781541,0.219368159,0.826363271,NA
ENSMUSG00000039994,402.1721214,0.71024988,0.085573552,8.299876076,1.04E-16,8.33E-15
ENSMUSG00000051716,0.655983552,-1.416162441,1.316766159,-1.075485144,0.28215758,NA
ENSMUSG00000047631,6.728536164,-0.14032459,0.40830286,-0.343677705,0.73108868,0.842506763
ENSMUSG00000040033,3733.214702,0.262360073,0.092085445,2.849093811,0.004384395,0.017439841
ENSMUSG00000025383,33.51497255,-0.287452843,0.179980954,-1.597129236,0.110236902,0.235693851
ENSMUSG00000005682,2309.030909,0.027264942,0.104606615,0.260642619,0.79436812,0.882670963
ENSMUSG00000025381,836.5293295,-0.242469646,0.067649,-3.58423107,0.000338073,0.001952021
ENSMUSG00000005683,9906.082756,-0.043058944,0.030126216,-1.429284835,0.152922383,0.300089354
ENSMUSG00000039914,1293.835856,0.16110529,0.050289789,3.203538785,0.001357498,0.00640826
ENSMUSG00000014498,3032.887184,-0.093578038,0.087324001,-1.071618766,0.283891301,0.464348133
ENSMUSG00000106600,1.213476913,-0.476057206,0.924375561,-0.515004103,0.606550153,0.756605496
ENSMUSG00000039878,0.796530424,-0.729798639,1.158936558,-0.629714055,0.528881685,NA
ENSMUSG00000025374,1687.016605,0.17768759,0.072971104,2.435040451,0.014890125,0.048564028
ENSMUSG00000025373,3243.891238,0.003205438,0.039848899,0.080439817,0.93588746,0.965677551
ENSMUSG00000098957,1.642255105,-0.480120919,0.807437977,-0.594622662,0.552095729,0.714243192
ENSMUSG00000025369,14245.97838,0.148409911,0.043425838,3.417548555,0.000631878,0.003318297
ENSMUSG00000090841,7085.82309,-0.117090115,0.061226468,-1.912410087,0.055823615,0.140130461
ENSMUSG00000119994,677.978304,-0.037995063,0.060612476,-0.626852187,0.530756131,0.697689998
ENSMUSG00000039824,289.7155421,-0.132163118,0.122841706,-1.075881491,0.281980261,0.462392705
ENSMUSG00000025366,1048.393984,0.303534666,0.06641788,4.570074584,4.88E-06,4.82E-05
ENSMUSG00000039810,587.284986,-0.083368111,0.066482596,-1.253983992,0.209847824,0.376403712
ENSMUSG00000093674,2773.21899,-0.017563278,0.097016357,-0.181034195,0.856340735,0.919650871
ENSMUSG00000112850,1.259187118,-0.794283091,0.910037453,-0.872802639,0.382770661,0.56739284
ENSMUSG00000025364,3262.275291,-0.023956939,0.031439488,-0.762001576,0.446059063,0.626447707
ENSMUSG00000018166,277.8146881,-0.736903784,0.150003587,-4.91257441,8.99E-07,1.06E-05
ENSMUSG00000112068,0.707362344,1.380778422,1.292314742,1.068453665,0.285315921,NA
ENSMUSG00000025362,2451.030116,0.012307211,0.055681673,0.221028033,0.825070606,0.901166606
ENSMUSG00000002578,561.4915171,-0.112769437,0.088893474,-1.268590737,0.20458707,0.369629503
ENSMUSG00000097372,4.092763096,-0.641419244,0.543808399,-1.179494919,0.238201159,0.412619699
ENSMUSG00000049858,637.3261124,-0.016969467,0.057123135,-0.297068194,0.766414446,0.8655285
ENSMUSG00000000711,6150.392308,0.033847611,0.046715441,0.724548684,0.46872895,0.644821425
ENSMUSG00000025358,109.3931765,0.019057913,0.10474032,0.181953928,0.855618883,0.919288554
ENSMUSG00000025359,29.86670456,-0.658287754,0.19004289,-3.463890456,0.000532423,0.002867817
ENSMUSG00000025357,606.5390425,0.204730294,0.076296849,2.683338799,0.007289111,0.026787986
ENSMUSG00000120252,0.708689774,-0.014744708,1.210480937,-0.012180867,0.990281314,NA
ENSMUSG00000064030,593.3146284,0.168269208,0.062618144,2.687227639,0.007204783,0.026506596
ENSMUSG00000025355,47.56091175,0.18397054,0.15643782,1.175997844,0.239595738,0.414350894
ENSMUSG00000047090,782.9687339,-0.646997899,0.066455085,-9.735867514,2.12E-22,3.78E-20
ENSMUSG00000025354,2115.226519,-0.049416615,0.031180842,-1.584839008,0.113002917,0.239934264
ENSMUSG00000025353,284.7998264,-0.72484417,0.105358457,-6.879791034,5.99E-12,2.16E-10
ENSMUSG00000078427,1336.941154,0.094847071,0.055380503,1.712643733,0.086778102,0.197155495
ENSMUSG00000025352,378.2064554,-0.525503309,0.088086985,-5.965731579,2.44E-09,5.24E-08
ENSMUSG00000025351,1916.863139,-0.163424216,0.087798924,-1.861346453,0.062695267,0.153464766
ENSMUSG00000025350,348.2431757,-0.728311281,0.15195986,-4.792787258,1.64E-06,1.81E-05
ENSMUSG00000090247,1116.052807,0.09305699,0.081144755,1.146802269,0.251463351,0.428545169
ENSMUSG00000025348,2350.275619,0.101294492,0.082926564,1.221496312,0.221898161,0.391671713
ENSMUSG00000025347,0.131930329,0.00434439,3.492622431,0.001243876,0.999007531,NA
ENSMUSG00000047868,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000062914,0.045096597,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000095002,0.053063109,-0.407846461,3.777781541,-0.10795925,0.914028017,NA
ENSMUSG00000094734,0.048922519,0,3.777781541,0,1,NA
ENSMUSG00000049894,0.076719099,0,3.777781541,0,1,NA
ENSMUSG00000048745,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000044897,0.037347066,0,3.777781541,0,1,NA
ENSMUSG00000096747,0.039372033,0,3.777781541,0,1,NA
ENSMUSG00000059862,0.051362852,0.416531702,3.777781541,0.110258282,0.912204542,NA
ENSMUSG00000048015,3.763721316,0.602224968,0.711520701,0.846391352,0.397334461,0.580831614
ENSMUSG00000034833,0.662528594,1.982233562,1.183047729,1.675531353,0.093830025,NA
ENSMUSG00000070601,4.731199586,-0.31254252,0.526507342,-0.593614743,0.552769818,0.714787135
ENSMUSG00000092048,2.955786715,0.763039411,0.583408219,1.307899659,0.190907345,0.352260737
ENSMUSG00000092162,1.51803409,-1.111609553,0.886720816,-1.253618426,0.209980731,0.376613853
ENSMUSG00000091511,20.10435836,-1.032147664,0.259951681,-3.970536605,7.17E-05,0.000515207
ENSMUSG00000062382,15.38215221,-0.225306407,0.292556244,-0.770130229,0.441222646,0.622727907
ENSMUSG00000121500,5182.553673,-0.29483596,0.124117026,-2.375467485,0.017526736,0.055417121
ENSMUSG00000023764,712.6273299,-0.314501484,0.086747063,-3.625500069,0.000288403,0.001703065
ENSMUSG00000020454,2128.428821,0.147034172,0.033497183,4.389448864,1.14E-05,0.000102339
ENSMUSG00000020457,2351.183256,0.147929236,0.058344347,2.535451033,0.011230263,0.03855213
ENSMUSG00000020453,1411.541905,0.213294634,0.043049082,4.954684879,7.24E-07,8.83E-06
ENSMUSG00000084941,99.55742421,-0.4818258,0.120989428,-3.982379366,6.82E-05,0.000494798
ENSMUSG00000034614,2962.330282,0.272468742,0.080761526,3.373744346,0.000741532,0.003810451
ENSMUSG00000020451,4038.426417,-0.177423855,0.036926232,-4.80481883,1.55E-06,1.72E-05
ENSMUSG00000020448,1394.128231,-0.068315178,0.043827443,-1.558730641,0.119060146,0.249581632
ENSMUSG00000034587,206.3726586,0.138805704,0.090058231,1.541288373,0.123246617,0.256290365
ENSMUSG00000034579,251.179261,1.609600471,0.137352352,11.71876888,1.02E-31,6.78E-29
ENSMUSG00000034570,5883.567847,0.010871262,0.062223023,0.174714467,0.861303999,0.922646035
ENSMUSG00000075702,6388.150314,0.285254573,0.070650718,4.037532544,5.40E-05,0.000402519
ENSMUSG00000020439,251.2247764,-0.194802141,0.068894767,-2.827531744,0.004690836,0.018459167
ENSMUSG00000142427,0.1437739,0.004345032,3.40407249,0.001276422,0.998981563,NA
ENSMUSG00000079889,0.523643372,0.172872533,1.505272311,0.114844691,0.908568225,NA
ENSMUSG00000056579,4619.167664,-0.062587943,0.031486217,-1.987788567,0.046835079,0.122045194
ENSMUSG00000034543,2257.414395,0.309116784,0.069365509,4.456347073,8.34E-06,7.79E-05
ENSMUSG00000020435,3755.551099,0.144012086,0.057492994,2.504863221,0.012249876,0.041375127
ENSMUSG00000020434,20.62981029,0.053295036,0.214347981,0.248637919,0.803640874,0.888061409
ENSMUSG00000047205,432.1266849,-0.171074974,0.087048428,-1.965285055,0.049381254,0.127341004
ENSMUSG00000048807,848.2111732,0.099376067,0.068992698,1.44038528,0.149758426,0.295561202
ENSMUSG00000020432,844.3025618,-0.325078224,0.122640885,-2.650651326,0.008033673,0.029117041
ENSMUSG00000082816,2.212885071,-0.041010702,0.796875068,-0.051464406,0.958955464,0.97910262
ENSMUSG00000020430,1524.111706,0.002117036,0.072973544,0.02901101,0.976855809,0.988863135
ENSMUSG00000049721,250.6530142,-0.984827358,0.128911195,-7.639579749,2.18E-14,1.22E-12
ENSMUSG00000019368,11.17167056,0.003839305,0.354257706,0.010837606,0.991353011,0.995767538
ENSMUSG00000054986,11.14411507,0.377196777,0.810705007,0.465270072,0.641738064,0.782589774
ENSMUSG00000004748,1009.419369,0.008596384,0.061263562,0.140318054,0.8884087,0.93836869
ENSMUSG00000003585,808.5475312,0.093778571,0.073612267,1.273953034,0.202680061,0.367266409
ENSMUSG00000003581,933.1303212,0.013077746,0.052781743,0.247770261,0.804312166,0.888477888
ENSMUSG00000093080,27.50272798,0.027047516,0.228035814,0.118610825,0.905583688,0.947602897
ENSMUSG00000051427,1244.333871,0.196157607,0.049976627,3.924986887,8.67E-05,0.000607764
ENSMUSG00000002129,3422.574287,-0.070037138,0.042532,-1.646692778,0.099621209,0.218647248
ENSMUSG00000034412,455.2918408,-0.027294706,0.057017589,-0.478706775,0.632147245,0.775921818
ENSMUSG00000020424,113.4562082,0.428189138,0.129664475,3.302285664,0.000959003,0.00476335
ENSMUSG00000058755,2.092135885,0.287219539,0.646324415,0.444389121,0.656761278,0.793638093
ENSMUSG00000034394,5.819222488,0.200994066,0.402552666,0.499298808,0.617568895,0.765330989
