"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"209","mmu04071","Sphingolipid signaling pathway",115,0.877862595419847,1,1,0.927154541015625,0.304347826086957,1
"210","mmu04072","Phospholipase D signaling pathway",125,0.838926174496644,1,1,0.902313232421875,0.344,1
"211","mmu04080","Neuroactive ligand-receptor interaction",173,0.440203562340967,1,1,0.959197998046875,0.213872832369942,1
"212","mmu04081","Hormone signaling",131,0.595454545454545,1,1,0.935943603515625,0.259541984732824,1
"213","mmu04082","Neuroactive ligand signaling",118,0.602040816326531,1,1,0.953826904296875,0.245762711864407,1
"214","mmu04110","Cell cycle",153,0.974522292993631,1,1,0.919647216796875,0.294117647058824,1
"215","mmu04114","Oocyte meiosis",110,0.894308943089431,1,1,0.930572509765625,0.275229357798165,1
"216","mmu04120","Ubiquitin mediated proteolysis",142,0.91025641025641,1,1,0.922515869140625,0.288732394366197,1
"217","mmu04130","SNARE interactions in vesicular transport",29,0.852941176470588,1,1,0.945892333984375,0.241379310344828,1
"218","mmu04136","Autophagy - other",31,0.96875,1,1,0.927520751953125,0.32258064516129,1
"219","mmu04137","Mitophagy - animal",98,0.97029702970297,1,1,0.943206787109375,0.23469387755102,1
"220","mmu04140","Autophagy - animal",159,0.952095808383233,1,1,0.917144775390625,0.283018867924528,1
"221","mmu04141","Protein processing in endoplasmic reticulum",164,0.911111111111111,1,1,0.907989501953125,0.274390243902439,1
"222","mmu04142","Lysosome biogenesis",233,0.917322834645669,1,1,0.907745361328125,0.304721030042918,1
"223","mmu04144","Endocytosis",237,0.884328358208955,1,1,0.907012939453125,0.292372881355932,1
"224","mmu04145","Phagocytosis",192,0.629508196721312,1,1,0.919525146484375,0.296875,1
"225","mmu04146","Peroxisome",76,0.873563218390805,1,1,0.921478271484375,0.302631578947368,1
"226","mmu04150","mTOR signaling pathway",145,0.917721518987342,1,1,0.902801513671875,0.303448275862069,1
"227","mmu04151","PI3K-Akt signaling pathway",282,0.766304347826087,1,1,0.907623291015625,0.315602836879433,1
"228","mmu04152","AMPK signaling pathway",109,0.858267716535433,1,1,0.938446044921875,0.275229357798165,1
"229","mmu04156","Integrated stress response (ISR) signaling pathway",50,0.735294117647059,1,1,0.922027587890625,0.326530612244898,1
"230","mmu04210","Apoptosis",120,0.882352941176471,1,1,0.922393798828125,0.308333333333333,1
"231","mmu04211","Longevity regulating pathway",81,0.9,1,1,0.946380615234375,0.234567901234568,1
"232","mmu04213","Longevity regulating pathway - multiple species",54,0.885245901639344,1,1,0.957244873046875,0.240740740740741,1
"233","mmu04217","Necroptosis",129,0.728813559322034,1,1,0.930328369140625,0.294573643410853,1
"234","mmu04261","Adrenergic signaling in cardiomyocytes",129,0.826923076923077,1,1,0.885894775390625,0.3359375,1
"235","mmu04270","Vascular smooth muscle contraction",97,0.673611111111111,1,1,0.918731689453125,0.28125,1
"236","mmu04310","Wnt signaling pathway",157,0.877094972067039,1,1,0.881256103515625,0.394904458598726,1
"237","mmu04340","Hedgehog signaling pathway",50,0.862068965517241,1,1,0.934234619140625,0.28,1
"238","mmu04350","TGF-beta signaling pathway",96,0.857142857142857,1,1,0.886016845703125,0.322916666666667,1
"239","mmu04370","VEGF signaling pathway",55,0.948275862068966,1,1,0.915496826171875,0.327272727272727,1
"240","mmu04371","Apelin signaling pathway",114,0.814285714285714,1,1,0.941070556640625,0.247787610619469,1
"241","mmu04380","Osteoclast differentiation",102,0.772727272727273,1,1,0.914947509765625,0.313725490196078,1
"242","mmu04510","Focal adhesion",177,0.876237623762376,1,1,0.892303466796875,0.369318181818182,1
"243","mmu04518","Integrin signaling",126,0.823529411764706,1,1,0.899383544921875,0.349206349206349,1
"244","mmu04520","Adherens junction",87,0.945652173913043,1,1,0.905303955078125,0.35632183908046,1
"245","mmu04540","Gap junction",73,0.848837209302326,1,1,0.949127197265625,0.232876712328767,1
"246","mmu04611","Platelet activation",102,0.80952380952381,1,1,0.922760009765625,0.326732673267327,1
"247","mmu04612","Antigen processing and presentation",55,0.63953488372093,1,1,0.886810302734375,0.290909090909091,1
"248","mmu04613","Neutrophil extracellular trap formation",149,0.712918660287081,1,1,0.944000244140625,0.288590604026846,1
"249","mmu04620","Toll-like receptor signaling pathway",75,0.721153846153846,1,1,0.951995849609375,0.213333333333333,1
"250","mmu04621","NOD-like receptor signaling pathway",127,0.599056603773585,1,1,0.888702392578125,0.354330708661417,1
"251","mmu04622","RIG-I-like receptor signaling pathway",49,0.671232876712329,1,1,0.939727783203125,0.224489795918367,1
"252","mmu04623","Cytosolic DNA-sensing pathway",54,0.658536585365854,1,1,0.936981201171875,0.259259259259259,1
"253","mmu04625","C-type lectin receptor signaling pathway",82,0.732142857142857,1,1,0.885284423828125,0.365853658536585,1
"254","mmu04630","JAK-STAT signaling pathway",105,0.614035087719298,1,1,0.946624755859375,0.247619047619048,1
"255","mmu04640","Hematopoietic cell lineage",53,0.56989247311828,1,1,0.953033447265625,0.245283018867925,1
"256","mmu04650","Natural killer cell mediated cytotoxicity",69,0.58974358974359,1,1,0.895782470703125,0.347826086956522,1
"257","mmu04657","IL-17 signaling pathway",58,0.597938144329897,1,1,0.899261474609375,0.293103448275862,1
"258","mmu04658","Th1 and Th2 cell differentiation",74,0.840909090909091,1,1,0.917144775390625,0.310810810810811,1
"259","mmu04659","Th17 cell differentiation",86,0.819047619047619,1,1,0.914581298828125,0.313953488372093,1
"260","mmu04660","T cell receptor signaling pathway",99,0.811475409836066,1,1,0.944610595703125,0.262626262626263,1
"261","mmu04662","B cell receptor signaling pathway",65,0.8125,1,1,0.914154052734375,0.323076923076923,1
"262","mmu04664","Fc epsilon RI signaling pathway",56,0.848484848484849,1,1,0.900909423828125,0.357142857142857,1
"263","mmu04666","Fc gamma R-mediated phagosome formation",87,0.925531914893617,1,1,0.879852294921875,0.390804597701149,1
"264","mmu04668","TNF signaling pathway",98,0.830508474576271,1,1,0.922332763671875,0.295918367346939,1
"265","mmu04672","Intestinal immune network for IgA production",24,0.558139534883721,1,1,0.965789794921875,0.166666666666667,1
"266","mmu04710","Circadian rhythm",31,0.911764705882353,1,1,0.986236572265625,0.129032258064516,1
"267","mmu04713","Circadian entrainment",82,0.82,1,1,0.933441162109375,0.268292682926829,1
