"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"174","mmu03273","Virion - Lassa virus and SFTS virus",9,0.428571428571429,1,1,0.993560791015625,0.111111111111111,0.999758477438472
"175","mmu03420","Nucleotide excision repair",57,0.982758620689655,1,1,0.971710205078125,0.12280701754386,0.999758477438472
"176","mmu03440","Homologous recombination",40,0.952380952380952,1,1,0.972198486328125,0.125,0.999758477438472
"177","mmu03460","Fanconi anemia pathway",52,1,1,1,0.965667724609375,0.173076923076923,0.999758477438472
"178","mmu04145","Phagocytosis",184,0.60327868852459,1,1,0.939666748046875,0.228260869565217,0.999758477438472
"179","mmu04216","Ferroptosis",38,0.926829268292683,1,1,0.943328857421875,0.315789473684211,0.999758477438472
"180","mmu04310","Wnt signaling pathway",154,0.860335195530726,1,1,0.920745849609375,0.305194805194805,0.999758477438472
"181","mmu04519","Cadherin signaling",276,0.666666666666667,1,1,0.926910400390625,0.272727272727273,0.999758477438472
"182","mmu04530","Tight junction",140,0.828402366863905,1,1,0.916961669921875,0.292857142857143,0.999758477438472
"183","mmu04621","NOD-like receptor signaling pathway",128,0.60377358490566,1,1,0.929107666015625,0.3046875,0.999758477438472
"184","mmu04723","Retrograde endocannabinoid signaling",116,0.753246753246753,1,1,0.961883544921875,0.236842105263158,0.999758477438472
"185","mmu04962","Vasopressin-regulated water reabsorption",38,0.863636363636364,1,1,0.950836181640625,0.210526315789474,0.999758477438472
"186","mmu05014","Amyotrophic lateral sclerosis",339,0.906417112299465,1,1,0.968902587890625,0.166172106824926,0.999758477438472
"187","mmu05031","Amphetamine addiction",57,0.826086956521739,1,1,0.945831298828125,0.285714285714286,0.999758477438472
"188","mmu05133","Pertussis",49,0.636363636363636,1,1,0.947418212890625,0.285714285714286,0.999758477438472
"189","mmu05135","Yersinia infection",118,0.867647058823529,1,1,0.937774658203125,0.296610169491525,0.999758477438472
"190","mmu05166","Human T-cell leukemia virus 1 infection",200,0.816326530612245,1,1,0.931610107421875,0.26,0.999758477438472
"191","mmu05169","Epstein-Barr virus infection",175,0.770925110132159,1,1,0.920074462890625,0.308571428571429,0.999758477438472
"192","mmu00010","Glycolysis / Gluconeogenesis",55,0.82089552238806,1,1,0.936676025390625,0.314814814814815,0.999758477438472
"193","mmu00020","Citrate cycle (TCA cycle)",29,0.90625,1,1,0.945831298828125,0.206896551724138,0.999758477438472
"194","mmu00062","Fatty acid elongation",27,0.9,1,1,0.973175048828125,0.185185185185185,0.999758477438472
"195","mmu00071","Fatty acid degradation",40,0.769230769230769,1,1,0.949615478515625,0.275,0.999758477438472
"196","mmu00120","Primary bile acid biosynthesis",10,0.555555555555556,1,1,0.994781494140625,0.1,0.999758477438472
"197","mmu00130","Ubiquinone and other terpenoid-quinone biosynthesis",9,0.75,1,1,0.973175048828125,0.111111111111111,0.999758477438472
"198","mmu00140","Steroid hormone biosynthesis",20,0.198019801980198,1,1,0.965728759765625,0.25,0.999758477438472
"199","mmu00220","Arginine biosynthesis",16,0.761904761904762,1,1,0.965728759765625,0.25,0.999758477438472
"200","mmu00232",NA,2,0.333333333333333,1,1,0.999969482421875,0,0.999758477438472
"201","mmu00240","Pyrimidine metabolism",46,0.807017543859649,1,1,0.968719482421875,0.217391304347826,0.999758477438472
"202","mmu00260","Glycine, serine and threonine metabolism",33,0.825,1,1,0.958770751953125,0.272727272727273,0.999758477438472
"203","mmu00310","Lysine degradation",58,0.90625,1,1,0.939239501953125,0.293103448275862,0.999758477438472
"204","mmu00440",NA,6,1,1,1,0.936920166015625,0.333333333333333,0.999758477438472
"205","mmu00450","Selenocompound metabolism",16,0.941176470588235,1,1,0.981170654296875,0.125,0.999758477438472
"206","mmu00470",NA,6,1,1,1,0.985260009765625,0.166666666666667,0.999758477438472
