"","pathway","pathway_name","size","coverage","min_alpha_eBH","min_alpha_BY","min_alpha_Su","TDP","TDP_pvalue"
"125","mmu00770","Pantothenate and CoA biosynthesis",19,0.904761904761905,1,1,0.961883544921875,0.105263157894737,1
"126","mmu00780",NA,3,1,1,1,0.999969482421875,0,1
"127","mmu00790","Folate biosynthesis",20,0.769230769230769,1,1,0.990081787109375,0,1
"128","mmu00830","Retinol metabolism",26,0.252427184466019,1,1,0.987518310546875,0.0384615384615385,1
"129","mmu00860","Porphyrin metabolism",26,0.553191489361702,1,1,0.959991455078125,0.115384615384615,1
"130","mmu00900","Terpenoid backbone biosynthesis",21,0.91304347826087,1,1,0.969085693359375,0.19047619047619,1
"131","mmu00910","Nitrogen metabolism",14,0.823529411764706,1,1,0.997406005859375,0,1
"132","mmu00920","Sulfur metabolism",9,0.818181818181818,1,1,0.993560791015625,0.111111111111111,1
"133","mmu00970","Aminoacyl-tRNA biosynthesis",44,0.0954446854663774,1,1,0.958892822265625,0.227272727272727,1
"134","mmu00980","Metabolism of xenobiotics by cytochrome P450",36,0.473684210526316,1,1,0.996429443359375,0.0555555555555556,1
"135","mmu00982","Drug metabolism - cytochrome P450",36,0.5,1,1,0.996429443359375,0.0277777777777778,1
"136","mmu00983","Drug metabolism - other enzymes",50,0.520833333333333,1,1,0.989715576171875,0.1,1
"137","mmu01212","Fatty acid metabolism",57,0.919354838709677,1,1,0.961883544921875,0.192982456140351,1
"138","mmu01232","Nucleotide metabolism",69,0.821428571428571,1,1,0.966705322265625,0.188405797101449,1
"139","mmu01240","Biosynthesis of cofactors",117,0.764705882352941,1,1,0.972808837890625,0.162393162393162,1
"140","mmu01521","EGFR tyrosine kinase inhibitor resistance",77,0.9625,1,1,0.979583740234375,0.12987012987013,1
"141","mmu01522","Endocrine resistance",87,0.935483870967742,1,1,0.978668212890625,0.103448275862069,1
"142","mmu01523","Antifolate resistance",24,0.857142857142857,1,1,0.976043701171875,0.166666666666667,1
"143","mmu01524","Platinum drug resistance",72,0.888888888888889,1,1,0.985260009765625,0.125,1
"144","mmu02010","ABC transporters",34,0.586206896551724,1,1,0.988616943359375,0.147058823529412,1
"145","mmu03008","Ribosome biogenesis in eukaryotes",75,0.490196078431373,1,1,0.964691162109375,0.133333333333333,1
"146","mmu03010","Ribosome",187,0.570121951219512,1,1,0.994049072265625,0.0437158469945355,1
"147","mmu03013","Nucleocytoplasmic transport",107,0.906779661016949,1,1,0.986602783203125,0.0654205607476635,1
"148","mmu03015","mRNA surveillance pathway",93,0.894230769230769,1,1,0.985870361328125,0.0869565217391304,1
"149","mmu03018","RNA degradation",76,0.91566265060241,1,1,0.981353759765625,0.133333333333333,1
"150","mmu03020","RNA polymerase",32,1,1,1,0.981170654296875,0.125,1
"151","mmu03022","Basal transcription factors",41,0.931818181818182,1,1,0.998809814453125,0.024390243902439,1
"152","mmu03030","DNA replication",35,0.972222222222222,1,1,0.978485107421875,0.114285714285714,1
"153","mmu03040",NA,226,0.214421252371917,1,1,0.991729736328125,0.0547945205479452,1
"154","mmu03060","Protein export",34,0.80952380952381,1,1,0.995758056640625,0.0303030303030303,1
"155","mmu03082","ATP-dependent chromatin remodeling",110,0.814814814814815,1,1,0.971832275390625,0.145454545454545,1
"156","mmu03083","Polycomb repressive complex",81,0.920454545454545,1,1,0.991851806640625,0.1,1
"157","mmu03250","Viral life cycle - HIV-1",52,0.825396825396825,1,1,0.992462158203125,0.0384615384615385,1
